      Date,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
 2021/04/20,195,57,7,0,0,0,0,0,0,0,0,0
 2021/04/20,174,43,7,0,0,0,0,0,0,0,0,0
 2021/04/20,84,25,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,138,46,3,0,0,0,0,0,0,0,0,0
 2021/04/20,99,29,0,0,0,0,0,0,0,0,0,0
 2021/04/20,120,32,0,0,0,0,0,0,0,0,0,0
 2021/04/20,129,36,0,0,0,0,0,0,0,0,0,0
 2021/04/20,141,44,10,7,7,3,0,0,4,0,0,4
 2021/04/20,99,30,10,7,7,3,0,0,4,0,0,4
 2021/04/20,39,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,3,0,0,0,0,0,0,0,0,0
 2021/04/20,45,15,3,0,0,0,0,0,0,0,0,0
 2021/04/20,45,15,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,66,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,141,44,3,0,0,0,0,0,0,0,0,0
 2021/04/20,153,48,6,0,0,0,0,0,0,0,0,0
 2021/04/20,138,43,3,0,0,0,0,0,0,0,0,0
 2021/04/20,141,44,0,0,0,0,0,0,0,0,0,0
 2021/04/20,123,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,99,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,66,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,132,44,3,0,0,0,0,0,0,0,0,0
 2021/04/20,132,44,3,0,0,0,0,0,0,0,0,0
 2021/04/20,57,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,153,45,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,28,0,0,0,0,0,0,0,0,0,0
 2021/04/20,63,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,120,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,87,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,153,40,3,0,0,0,0,0,0,0,0,0
 2021/04/20,111,30,0,0,0,0,0,0,0,0,0,0
 2021/04/20,132,44,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,90,26,3,0,0,0,0,0,0,0,0,0
 2021/04/20,126,34,3,0,0,0,0,0,0,0,0,0
 2021/04/20,204,61,7,0,0,0,0,0,0,0,0,0
 2021/04/20,120,40,0,0,0,0,0,0,0,0,0,0
 2021/04/20,123,35,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,87,29,3,0,0,0,0,0,0,0,0,0
 2021/04/20,87,29,3,0,0,0,0,0,0,0,0,0
 2021/04/20,48,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,87,29,3,3,3,0,0,0,1,0,0,1
 2021/04/20,90,27,3,3,3,0,0,0,2,0,0,2
 2021/04/20,39,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,3,3,0,0,0,1,0,0,1
 2021/04/20,18,6,3,3,3,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,7,3,0,0,0,0,0,0,0,0,0
 2021/04/20,30,7,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,84,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,75,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,0,0,0,0,0,0,0,0,0
 2021/04/20,30,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,120,33,3,3,3,3,0,0,3,0,0,3
 2021/04/20,60,20,3,3,3,3,0,0,3,0,0,3
 2021/04/20,39,13,3,3,0,0,0,0,1,0,0,1
 2021/04/20,87,23,13,6,3,3,0,0,4,0,0,4
 2021/04/20,213,65,13,0,0,0,0,1,1,0,1,1
 2021/04/20,315,105,9,0,0,0,1,2,2,1,2,2
 2021/04/20,222,70,10,3,3,3,1,1,4,1,1,4
 2021/04/20,216,68,19,6,6,6,1,1,6,1,1,6
 2021/04/20,153,51,6,0,0,0,0,0,0,0,0,0
 2021/04/20,132,41,3,0,0,0,0,0,0,0,0,0
 2021/04/20,264,85,6,0,0,0,0,0,0,0,0,0
 2021/04/20,45,15,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,3,3,3,0,0,0,0,0,0,0
 2021/04/20,81,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,16,3,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,6,0,0,0,0,0,0,0,0,0
 2021/04/20,99,29,3,0,0,0,0,0,0,0,0,0
 2021/04/20,135,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,123,29,7,3,3,3,0,0,2,0,0,2
 2021/04/20,93,23,7,3,3,3,0,0,3,0,0,3
 2021/04/20,18,6,3,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,3,3,3,3,0,0,1,0,0,1
 2021/04/20,54,15,3,3,3,3,0,0,1,0,0,1
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,6,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,3,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,156,48,0,0,0,0,0,0,0,0,0,0
 2021/04/20,180,56,3,3,3,3,0,0,2,0,0,2
 2021/04/20,72,24,3,3,3,3,0,0,2,0,0,2
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,10,7,7,0,0,0,3,0,0,3
 2021/04/20,39,13,7,7,7,0,0,0,3,0,0,3
 2021/04/20,21,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,9,3,3,3,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,42,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,216,66,10,3,0,0,1,1,2,1,1,2
 2021/04/20,177,53,10,3,0,0,1,1,2,1,1,2
 2021/04/20,309,96,10,0,0,0,2,2,2,2,2,2
 2021/04/20,369,120,27,16,6,6,1,5,10,1,5,10
 2021/04/20,174,55,26,10,3,3,0,3,6,0,3,6
 2021/04/20,150,50,9,3,0,0,0,1,2,0,1,2
 2021/04/20,219,69,7,7,7,7,1,1,7,1,1,7
 2021/04/20,315,98,27,6,0,0,1,3,5,1,3,5
 2021/04/20,117,39,12,6,0,0,0,2,2,0,2,2
 2021/04/20,90,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,153,47,7,7,7,3,0,0,5,0,0,5
 2021/04/20,252,80,34,10,10,3,1,2,9,1,2,9
 2021/04/20,144,44,17,0,0,0,0,1,1,0,1,1
 2021/04/20,144,40,3,0,0,0,0,0,0,0,0,0
 2021/04/20,261,65,9,3,0,0,0,1,2,0,1,2
 2021/04/20,129,36,6,6,0,0,0,1,2,0,1,2
 2021/04/20,174,55,13,10,0,0,0,2,3,0,2,3
 2021/04/20,156,49,17,10,3,0,0,1,5,0,1,5
 2021/04/20,69,23,7,3,3,0,0,0,2,0,0,2
 2021/04/20,60,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,126,42,3,0,0,0,0,0,0,0,0,0
 2021/04/20,54,18,0,0,0,0,0,0,0,0,0,0
 2021/04/20,54,14,3,0,0,0,0,0,0,0,0,0
 2021/04/20,81,23,3,0,0,0,0,0,0,0,0,0
 2021/04/20,99,30,10,0,0,0,0,0,0,0,0,0
 2021/04/20,99,29,10,0,0,0,0,0,0,0,0,0
 2021/04/20,60,16,3,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,3,0,0,0,0,0,0,0,0,0
 2021/04/20,60,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,63,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,31,3,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,3,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,10,3,3,0,0,0,0,0,0,0,0
 2021/04/20,48,13,3,3,0,0,0,0,1,0,0,1
 2021/04/20,48,13,3,3,3,0,0,0,0,0,0,0
 2021/04/20,18,3,3,3,3,0,0,0,0,0,0,0
 2021/04/20,18,6,3,3,3,0,0,0,0,0,0,0
 2021/04/20,84,28,14,0,0,0,0,1,1,0,1,1
 2021/04/20,84,28,14,0,0,0,0,1,1,0,1,1
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,3,3,3,3,0,0,1,0,0,1
 2021/04/20,63,21,3,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,3,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,63,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,10,3,0,0,0,0,0,0,0,0,0
 2021/04/20,48,13,6,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,63,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,54,18,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,42,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,84,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,3,3,3,3,0,0,2,0,0,2
 2021/04/20,147,49,10,3,3,3,0,0,3,0,0,3
 2021/04/20,156,52,0,0,0,0,0,0,0,0,0,0
 2021/04/20,249,83,3,3,3,0,1,1,3,1,1,3
 2021/04/20,453,137,9,6,3,0,3,3,6,3,3,6
 2021/04/20,639,192,9,6,3,3,3,3,6,3,3,6
 2021/04/20,477,144,34,17,7,7,1,4,10,1,4,10
 2021/04/20,333,103,17,3,3,3,1,1,4,1,1,4
 2021/04/20,216,68,7,3,3,3,0,0,3,0,0,3
 2021/04/20,162,54,9,3,3,0,0,0,1,0,0,1
 2021/04/20,96,32,13,6,6,3,0,0,3,0,0,3
 2021/04/20,99,33,7,3,3,3,0,0,2,0,0,2
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,123,37,13,3,0,0,0,0,0,0,0,0
 2021/04/20,195,54,17,3,0,0,0,0,1,0,0,1
 2021/04/20,120,33,7,0,0,0,0,0,0,0,0,0
 2021/04/20,102,30,9,3,0,0,0,0,0,0,0,0
 2021/04/20,102,34,6,0,0,0,0,0,0,0,0,0
 2021/04/20,99,29,0,0,0,0,0,0,0,0,0,0
 2021/04/20,132,32,3,3,3,0,0,0,1,0,0,1
 2021/04/20,105,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,19,7,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,10,3,3,3,0,0,2,0,0,2
 2021/04/20,48,16,10,3,3,3,0,0,2,0,0,2
 2021/04/20,72,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,156,48,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,19,6,6,6,3,0,0,3,0,0,3
 2021/04/20,36,12,3,3,3,3,0,0,1,0,0,1
 2021/04/20,57,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,3,3,3,0,0,1,0,0,1
 2021/04/20,57,16,6,6,6,6,0,0,4,0,0,4
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,63,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,105,31,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,42,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,6,3,3,0,0,0,1,0,0,1
 2021/04/20,81,23,3,3,3,0,0,0,0,0,0,0
 2021/04/20,60,13,7,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,7,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,3,3,3,3,0,0,1,0,0,1
 2021/04/20,18,6,3,3,3,3,0,0,2,0,0,2
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,23,0,0,0,0,0,0,0,0,0,0
 2021/04/20,36,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,207,65,3,3,0,0,0,0,1,0,0,1
 2021/04/20,255,78,10,3,0,0,0,0,1,0,0,1
 2021/04/20,330,107,14,0,0,0,1,1,1,1,1,1
 2021/04/20,276,92,10,0,0,0,0,1,1,0,1,1
 2021/04/20,165,55,3,0,0,0,0,0,0,0,0,0
 2021/04/20,87,29,0,0,0,0,0,0,0,0,0,0
 2021/04/20,111,37,3,0,0,0,0,0,0,0,0,0
 2021/04/20,156,52,3,0,0,0,0,0,0,0,0,0
 2021/04/20,117,33,7,7,7,3,0,0,4,0,0,4
 2021/04/20,117,36,17,10,10,6,0,0,7,0,0,7
 2021/04/20,69,23,10,3,3,3,0,0,2,0,0,2
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,3,0,0,0,0,0,0,0,0,0
 2021/04/20,189,60,6,0,0,0,0,0,0,0,0,0
 2021/04/20,39,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,3,3,0,0,0,0,0,0,0,0
 2021/04/20,48,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,69,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,261,81,3,0,0,0,0,0,0,0,0,0
 2021/04/20,165,52,3,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,75,22,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,45,12,0,0,0,0,0,0,0,0,0,0
 2021/04/20,207,66,3,3,3,3,0,0,2,0,0,2
 2021/04/20,132,37,3,3,3,3,0,0,2,0,0,2
 2021/04/20,60,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,57,19,6,0,0,0,0,0,0,0,0,0
 2021/04/20,87,26,6,0,0,0,0,0,0,0,0,0
 2021/04/20,111,34,0,0,0,0,0,0,0,0,0,0
 2021/04/20,102,31,14,0,0,0,0,0,0,0,0,0
